species_superorder,isGaleomorphi,species_name,marine_province,lat,long,date,year
Galeomorphii,1,Carcharhinus falciformis,China Sea,,,2000-2002,2000
Galeomorphii,1,Carcharhinus leucas,Northwest Atlantic shelves,,,1966-2010,1966
Galeomorphii,1,Carcharhinus leucas,Northwest Atlantic shelves,,,1966-2010,1966
Galeomorphii,1,Carcharhinus leucas,Northwest Atlantic shelves,,,1966-2010,1966
Galeomorphii,1,Carcharhinus leucas,Northwest Atlantic shelves,,,1966-2010,1966
Galeomorphii,1,Carcharhinus leucas,Northwest Atlantic shelves,,,1966-2010,1966
Galeomorphii,1,Carcharhinus leucas,Northwest Atlantic shelves,,,1966-2010,1966
Galeomorphii,1,Carcharhinus leucas,Northwest Atlantic shelves,,,1966-2010,1966
Galeomorphii,1,Carcharhinus leucas,Northwest Atlantic shelves,,,1966-2010,1966
Galeomorphii,1,Carcharhinus leucas,Northwest Atlantic shelves,,,1966-2010,1966
Galeomorphii,1,Carcharhinus leucas,Northwest Atlantic shelves,,,1966-2010,1966
Galeomorphii,1,Carcharhinus leucas,Northwest Atlantic shelves,,,1966-2010,1966
Galeomorphii,1,Carcharhinus leucas,Northwest Atlantic shelves,,,1966-2010,1966
Galeomorphii,1,Carcharhinus leucas,Northwest Atlantic shelves,,,1966-2010,1966
Galeomorphii,1,Carcharhinus leucas,Northwest Atlantic shelves,,,1966-2010,1966
Galeomorphii,1,Carcharhinus leucas,Northwest Atlantic shelves,,,1966-2010,1966
Galeomorphii,1,Carcharhinus leucas,Northwest Atlantic shelves,,,1966-2010,1966
Galeomorphii,1,Carcharhinus leucas,Northwest Atlantic shelves,,,1966-2010,1966
Galeomorphii,1,Carcharhinus leucas,Northwest Atlantic shelves,,,1966-2010,1966
Galeomorphii,1,Carcharhinus leucas,Northwest Atlantic shelves,,,1966-2010,1966
Galeomorphii,1,Carcharhinus leucas,Northwest Atlantic shelves,,,1966-2010,1966
Galeomorphii,1,Carcharhinus limbatus,Western Australian and Indonesian coast,,,2001-2005,2001
Galeomorphii,1,Carcharhinus limbatus,Western Australian and Indonesian coast,,,2001-2005,2001
Galeomorphii,1,Carcharhinus limbatus,Western Australian and Indonesian coast,,,2001-2005,2001
Galeomorphii,1,Carcharhinus limbatus,Western Australian and Indonesian coast,,,2001-2005,2001
Galeomorphii,1,Carcharhinus limbatus,Western Australian and Indonesian coast,,,2001-2005,2001
Galeomorphii,1,Carcharhinus limbatus,Western Australian and Indonesian coast,,,2001-2005,2001
Galeomorphii,1,Carcharhinus limbatus,Western Australian and Indonesian coast,,,2001-2005,2001
Galeomorphii,1,Carcharhinus limbatus,Western Australian and Indonesian coast,,,2001-2005,2001
Galeomorphii,1,Carcharhinus limbatus,Western Australian and Indonesian coast,,,2001-2005,2001
Galeomorphii,1,Carcharhinus limbatus,Western Australian and Indonesian coast,,,2001-2005,2001
Galeomorphii,1,Carcharhinus limbatus,Western Australian and Indonesian coast,,,2001-2005,2001
Galeomorphii,1,Carcharhinus limbatus,Western Australian and Indonesian coast,,,2001-2005,2001
Galeomorphii,1,Carcharhinus limbatus,Western Australian and Indonesian coast,,,2001-2005,2001
Galeomorphii,1,Carcharhinus limbatus,Western Australian and Indonesian coast,,,2001-2005,2001
Galeomorphii,1,Carcharhinus limbatus,Western Australian and Indonesian coast,,,2001-2005,2001
Galeomorphii,1,Carcharhinus limbatus,Western Australian and Indonesian coast,,,2001-2005,2001
Galeomorphii,1,Carcharhinus limbatus,Western Australian and Indonesian coast,,,2001-2005,2001
Galeomorphii,1,Carcharhinus limbatus,Western Australian and Indonesian coast,,,2001-2005,2001
Galeomorphii,1,Carcharhinus limbatus,Western Australian and Indonesian coast,,,2001-2005,2001
Galeomorphii,1,Carcharhinus limbatus,Western Australian and Indonesian coast,,,2001-2005,2001
Galeomorphii,1,Carcharhinus limbatus,Western Australian and Indonesian coast,,,2001-2005,2001
Galeomorphii,1,Carcharhinus limbatus,Western Australian and Indonesian coast,,,2001-2005,2001
Galeomorphii,1,Carcharhinus limbatus,Western Australian and Indonesian coast,,,2001-2005,2001
Galeomorphii,1,Carcharhinus limbatus,Western Australian and Indonesian coast,,,2001-2005,2001
Galeomorphii,1,Carcharhinus limbatus,Western Australian and Indonesian coast,,,2001-2005,2001
Galeomorphii,1,Carcharhinus limbatus,Western Australian and Indonesian coast,,,2001-2005,2001
Galeomorphii,1,Carcharhinus limbatus,Western Australian and Indonesian coast,,,2001-2005,2001
Galeomorphii,1,Carcharhinus limbatus,Western Australian and Indonesian coast,,,2001-2005,2001
Galeomorphii,1,Carcharhinus limbatus,Western Australian and Indonesian coast,,,2001-2005,2001
Galeomorphii,1,Carcharhinus limbatus,Western Australian and Indonesian coast,,,2001-2005,2001
Galeomorphii,1,Carcharhinus limbatus,Western Australian and Indonesian coast,,,2001-2005,2001
Galeomorphii,1,Carcharhinus limbatus,Western Australian and Indonesian coast,,,2001-2005,2001
Galeomorphii,1,Carcharhinus limbatus,Western Australian and Indonesian coast,,,2001-2005,2001
Galeomorphii,1,Carcharhinus limbatus,Western Australian and Indonesian coast,,,2001-2005,2001
Galeomorphii,1,Carcharhinus limbatus,Western Australian and Indonesian coast,,,2001-2005,2001
Galeomorphii,1,Carcharhinus limbatus,Western Australian and Indonesian coast,,,2001-2005,2001
Galeomorphii,1,Carcharhinus limbatus,Western Australian and Indonesian coast,,,2001-2005,2001
Galeomorphii,1,Carcharhinus limbatus,Western Australian and Indonesian coast,,,2001-2005,2001
Galeomorphii,1,Carcharhinus limbatus,Western Australian and Indonesian coast,,,2001-2005,2001
Galeomorphii,1,Carcharhinus limbatus,Western Australian and Indonesian coast,,,2001-2005,2001
Galeomorphii,1,Carcharhinus limbatus,Western Australian and Indonesian coast,,,2001-2005,2001
Galeomorphii,1,Carcharhinus limbatus,Western Australian and Indonesian coast,,,2001-2005,2001
Galeomorphii,1,Carcharhinus limbatus,Western Australian and Indonesian coast,,,2001-2005,2001
Galeomorphii,1,Carcharhinus limbatus,Western Australian and Indonesian coast,,,2001-2005,2001
Galeomorphii,1,Carcharhinus limbatus,Western Australian and Indonesian coast,,,2001-2005,2001
Galeomorphii,1,Carcharhinus limbatus,Western Australian and Indonesian coast,,,2001-2005,2001
Galeomorphii,1,Carcharhinus limbatus,Western Australian and Indonesian coast,,,2001-2005,2001
Galeomorphii,1,Carcharhinus limbatus,Western Australian and Indonesian coast,,,2001-2005,2001
Galeomorphii,1,Carcharhinus limbatus,Western Australian and Indonesian coast,,,2001-2005,2001
Galeomorphii,1,Carcharhinus limbatus,Western Australian and Indonesian coast,,,2001-2005,2001
Galeomorphii,1,Carcharhinus limbatus,Western Australian and Indonesian coast,,,2001-2005,2001
Galeomorphii,1,Carcharhinus limbatus,Western Australian and Indonesian coast,,,2001-2005,2001
Galeomorphii,1,Carcharhinus limbatus,Western Australian and Indonesian coast,,,2001-2005,2001
Galeomorphii,1,Carcharhinus limbatus,Western Australian and Indonesian coast,,,2001-2005,2001
Galeomorphii,1,Carcharhinus limbatus,Western Australian and Indonesian coast,,,2001-2005,2001
Galeomorphii,1,Carcharhinus limbatus,Western Australian and Indonesian coast,,,2001-2005,2001
Galeomorphii,1,Carcharhinus limbatus,Western Australian and Indonesian coast,,,2001-2005,2001
Galeomorphii,1,Carcharhinus limbatus,Western Australian and Indonesian coast,,,2001-2005,2001
Galeomorphii,1,Carcharhinus limbatus,Western Australian and Indonesian coast,,,2001-2005,2001
Galeomorphii,1,Carcharhinus limbatus,Western Australian and Indonesian coast,,,2001-2005,2001
Galeomorphii,1,Carcharhinus limbatus,Western Australian and Indonesian coast,,,2001-2005,2001
Galeomorphii,1,Carcharhinus limbatus,Western Australian and Indonesian coast,,,2001-2005,2001
Galeomorphii,1,Carcharhinus limbatus,Western Australian and Indonesian coast,,,2001-2005,2001
Galeomorphii,1,Carcharhinus limbatus,Western Australian and Indonesian coast,,,2001-2005,2001
Galeomorphii,1,Carcharhinus limbatus,Western Australian and Indonesian coast,,,2001-2005,2001
Galeomorphii,1,Carcharhinus longimanus,China Sea,,,2002-2006,2002
Galeomorphii,1,Carcharhinus longimanus,China Sea,,,2002-2006,2002
Galeomorphii,1,Carcharhinus longimanus,China Sea,,,2002-2006,2002
Galeomorphii,1,Carcharhinus longimanus,China Sea,,,2002-2006,2002
Galeomorphii,1,Carcharhinus longimanus,China Sea,,,2002-2006,2002
Galeomorphii,1,Carcharhinus longimanus,China Sea,,,2002-2006,2002
Galeomorphii,1,Carcharhinus longimanus,China Sea,,,2002-2006,2002
Galeomorphii,1,Carcharhinus longimanus,China Sea,,,2002-2006,2002
Galeomorphii,1,Carcharhinus longimanus,China Sea,,,2002-2006,2002
Galeomorphii,1,Carcharhinus longimanus,China Sea,,,2002-2006,2002
Galeomorphii,1,Carcharhinus longimanus,China Sea,,,2002-2006,2002
Galeomorphii,1,Carcharhinus longimanus,China Sea,,,2002-2006,2002
Galeomorphii,1,Carcharhinus longimanus,China Sea,,,2002-2006,2002
Galeomorphii,1,Carcharhinus longimanus,China Sea,,,2002-2006,2002
Galeomorphii,1,Carcharhinus longimanus,China Sea,,,2002-2006,2002
Galeomorphii,1,Carcharhinus longimanus,China Sea,,,2002-2006,2002
Galeomorphii,1,Carcharhinus longimanus,China Sea,,,2002-2006,2002
Galeomorphii,1,Carcharhinus longimanus,China Sea,,,2002-2006,2002
Galeomorphii,1,Carcharhinus longimanus,China Sea,,,2002-2006,2002
Galeomorphii,1,Carcharhinus longimanus,China Sea,,,2002-2006,2002
Galeomorphii,1,Carcharhinus longimanus,China Sea,,,2002-2006,2002
Galeomorphii,1,Carcharhinus longimanus,China Sea,,,2002-2006,2002
Galeomorphii,1,Carcharhinus longimanus,China Sea,,,2002-2006,2002
Galeomorphii,1,Carcharhinus longimanus,China Sea,,,2002-2006,2002
Galeomorphii,1,Carcharhinus longimanus,China Sea,,,2002-2006,2002
Galeomorphii,1,Carcharhinus longimanus,China Sea,,,2002-2006,2002
Galeomorphii,1,Carcharhinus longimanus,China Sea,,,2002-2006,2002
Galeomorphii,1,Carcharhinus longimanus,China Sea,,,2002-2006,2002
Galeomorphii,1,Carcharhinus longimanus,China Sea,,,2002-2006,2002
Galeomorphii,1,Carcharhinus longimanus,China Sea,,,2002-2006,2002
Galeomorphii,1,Carcharhinus longimanus,China Sea,,,2002-2006,2002
Galeomorphii,1,Carcharhinus longimanus,China Sea,,,2002-2006,2002
Galeomorphii,1,Carcharhinus longimanus,China Sea,,,2002-2006,2002
Galeomorphii,1,Carcharhinus longimanus,China Sea,,,2002-2006,2002
Galeomorphii,1,Carcharhinus longimanus,China Sea,,,2002-2006,2002
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Western Australian and Indonesian coast,,,2009-2014,2009
Galeomorphii,1,Carcharhinus brachyurus,Eastern India coast,,,1984-1988,1984
Galeomorphii,1,Carcharhinus brachyurus,Eastern India coast,,,1984-1988,1984
Galeomorphii,1,Carcharhinus brachyurus,Eastern India coast,,,1984-1988,1984
Galeomorphii,1,Carcharhinus brachyurus,Eastern India coast,,,1984-1988,1984
Galeomorphii,1,Carcharhinus brachyurus,Eastern India coast,,,1984-1988,1984
Galeomorphii,1,Carcharhinus brachyurus,Eastern India coast,,,1984-1988,1984
Galeomorphii,1,Carcharhinus brachyurus,Eastern India coast,,,1984-1988,1984
Galeomorphii,1,Carcharhinus brachyurus,Eastern India coast,,,1984-1988,1984
Galeomorphii,1,Carcharhinus brachyurus,Eastern India coast,,,1984-1988,1984
Galeomorphii,1,Carcharhinus brachyurus,Eastern India coast,,,1984-1988,1984
Galeomorphii,1,Carcharhinus brachyurus,Eastern India coast,,,1984-1988,1984
Galeomorphii,1,Carcharhinus brachyurus,Eastern India coast,,,1984-1988,1984
Galeomorphii,1,Carcharhinus brachyurus,Eastern India coast,,,1984-1988,1984
Galeomorphii,1,Carcharhinus brachyurus,Eastern India coast,,,1984-1988,1984
Galeomorphii,1,Carcharhinus brachyurus,Eastern India coast,,,1984-1988,1984
Galeomorphii,1,Carcharhinus brachyurus,Eastern India coast,,,1984-1988,1984
Galeomorphii,1,Carcharhinus brachyurus,Eastern India coast,,,1984-1988,1984
Galeomorphii,1,Carcharhinus brachyurus,Eastern India coast,,,1984-1988,1984
Galeomorphii,1,Carcharhinus plumbeus,China Sea,,,1982-1992,1982
Galeomorphii,1,Carcharhinus plumbeus,China Sea,,,1982-1992,1982
Galeomorphii,1,Carcharhinus plumbeus,China Sea,,,1982-1992,1982
Galeomorphii,1,Carcharhinus plumbeus,China Sea,,,1982-1992,1982
Galeomorphii,1,Carcharhinus plumbeus,China Sea,,,1982-1992,1982
Galeomorphii,1,Carcharhinus plumbeus,China Sea,,,1982-1992,1982
Galeomorphii,1,Carcharhinus plumbeus,China Sea,,,1982-1992,1982
Galeomorphii,1,Carcharhinus plumbeus,China Sea,,,1982-1992,1982
Galeomorphii,1,Carcharhinus plumbeus,China Sea,,,1982-1992,1982
Galeomorphii,1,Carcharhinus plumbeus,China Sea,,,1982-1992,1982
Galeomorphii,1,Carcharhinus plumbeus,China Sea,,,1982-1992,1982
Galeomorphii,1,Carcharhinus plumbeus,China Sea,,,1982-1992,1982
Galeomorphii,1,Carcharhinus plumbeus,China Sea,,,1982-1992,1982
Galeomorphii,1,Carcharhinus plumbeus,China Sea,,,1982-1992,1982
Galeomorphii,1,Carcharhinus plumbeus,China Sea,,,1982-1992,1982
Galeomorphii,1,Carcharhinus plumbeus,China Sea,,,1982-1992,1982
Galeomorphii,1,Carcharhinus plumbeus,China Sea,,,1982-1992,1982
Galeomorphii,1,Carcharhinus plumbeus,China Sea,,,1982-1992,1982
Galeomorphii,1,Carcharhinus plumbeus,China Sea,,,1982-1992,1982
Galeomorphii,1,Carcharhinus plumbeus,China Sea,,,1982-1992,1982
Galeomorphii,1,Carcharhinus plumbeus,China Sea,,,1982-1992,1982
Galeomorphii,1,Carcharhinus plumbeus,China Sea,,,1982-1992,1982
Galeomorphii,1,Carcharhinus plumbeus,China Sea,,,1982-1992,1982
Galeomorphii,1,Carcharhinus plumbeus,China Sea,,,1982-1992,1982
Galeomorphii,1,Carcharhinus melanopterus,South Pacific gyre,,,2007-2011,2007
Galeomorphii,1,Carcharhinus melanopterus,South Pacific gyre,,,2007-2011,2007
Galeomorphii,1,Carcharhinus melanopterus,South Pacific gyre,,,2007-2011,2007
Galeomorphii,1,Carcharhinus melanopterus,South Pacific gyre,,,2007-2011,2007
Galeomorphii,1,Carcharhinus melanopterus,South Pacific gyre,,,2007-2011,2007
Galeomorphii,1,Carcharhinus melanopterus,South Pacific gyre,,,2007-2011,2007
Galeomorphii,1,Carcharhinus melanopterus,South Pacific gyre,,,2007-2011,2007
Galeomorphii,1,Carcharhinus melanopterus,South Pacific gyre,,,2007-2011,2007
Galeomorphii,1,Carcharhinus melanopterus,South Pacific gyre,,,2007-2011,2007
Galeomorphii,1,Carcharhinus melanopterus,South Pacific gyre,,,2007-2011,2007
Galeomorphii,1,Carcharhinus melanopterus,South Pacific gyre,,,2007-2011,2007
Galeomorphii,1,Carcharhinus brevipinna,China Sea,,,1995-1996,1995
Galeomorphii,1,Carcharhinus brevipinna,China Sea,,,1995-1996,1995
Galeomorphii,1,Carcharhinus brevipinna,China Sea,,,1995-1996,1995
Galeomorphii,1,Carcharhinus brevipinna,China Sea,,,1995-1996,1995
Galeomorphii,1,Carcharhinus brevipinna,China Sea,,,1995-1996,1995
Galeomorphii,1,Carcharhinus brevipinna,China Sea,,,1995-1996,1995
Galeomorphii,1,Carcharhinus brevipinna,China Sea,,,1995-1996,1995
Galeomorphii,1,Carcharhinus brevipinna,China Sea,,,1995-1996,1995
Galeomorphii,1,Carcharhinus brevipinna,China Sea,,,1995-1996,1995
Galeomorphii,1,Carcharhinus brevipinna,China Sea,,,1995-1996,1995
Galeomorphii,1,Carcharhinus brevipinna,China Sea,,,1995-1996,1995
Galeomorphii,1,Carcharhinus brevipinna,China Sea,,,1995-1996,1995
Galeomorphii,1,Carcharhinus brevipinna,China Sea,,,1995-1996,1995
Galeomorphii,1,Carcharhinus brevipinna,China Sea,,,1995-1996,1995
Galeomorphii,1,Carcharhinus brevipinna,China Sea,,,1995-1996,1995
Galeomorphii,1,Carcharhinus brevipinna,China Sea,,,1995-1996,1995
Galeomorphii,1,Carcharhinus brevipinna,China Sea,,,1995-1996,1995
Galeomorphii,1,Carcharhinus brevipinna,China Sea,,,1995-1996,1995
Galeomorphii,1,Carcharhinus brevipinna,China Sea,,,1995-1996,1995
Galeomorphii,1,Carcharhinus brevipinna,China Sea,,,1995-1996,1995
Galeomorphii,1,Carcharhinus brevipinna,China Sea,,,1995-1996,1995
Galeomorphii,1,Carcharhinus brevipinna,China Sea,,,1995-1996,1995
Galeomorphii,1,Carcharhinus brevipinna,China Sea,,,1995-1996,1995
Galeomorphii,1,Carcharhinus brevipinna,China Sea,,,1995-1996,1995
Galeomorphii,1,Carcharhinus brevipinna,China Sea,,,1995-1996,1995
Galeomorphii,1,Carcharhinus brevipinna,China Sea,,,1995-1996,1995
Galeomorphii,1,Carcharhinus brevipinna,China Sea,,,1995-1996,1995
Galeomorphii,1,Carcharhinus brevipinna,China Sea,,,1995-1996,1995
Galeomorphii,1,Carcharhinus brevipinna,China Sea,,,1995-1996,1995
Galeomorphii,1,Carcharhinus brevipinna,China Sea,,,1995-1996,1995
Galeomorphii,1,Carcharhinus brevipinna,China Sea,,,1995-1996,1995
Galeomorphii,1,Carcharhinus brevipinna,China Sea,,,1995-1996,1995
Galeomorphii,1,Carcharhinus brevipinna,China Sea,,,1995-1996,1995
Galeomorphii,1,Carcharhinus brevipinna,China Sea,,,1995-1996,1995
Galeomorphii,1,Carcharhinus brevipinna,China Sea,,,1995-1996,1995
Galeomorphii,1,Carcharhinus brevipinna,China Sea,,,1995-1996,1995
Galeomorphii,1,Carcharhinus brevipinna,China Sea,,,1995-1996,1995
Galeomorphii,1,Carcharhinus brevipinna,China Sea,,,1995-1996,1995
Galeomorphii,1,Carcharhinus brevipinna,China Sea,,,1995-1996,1995
Galeomorphii,1,Carcharhinus brevipinna,China Sea,,,1995-1996,1995
Galeomorphii,1,Carcharhinus plumbeus,China Sea,25,122,1989-1992,1989
Galeomorphii,1,Carcharhinus plumbeus,China Sea,25,122,1989-1992,1989
Galeomorphii,1,Carcharhinus plumbeus,China Sea,25,122,1989-1992,1989
Galeomorphii,1,Carcharhinus plumbeus,China Sea,25,122,1989-1992,1989
Galeomorphii,1,Carcharhinus plumbeus,China Sea,25,122,1989-1992,1989
Galeomorphii,1,Carcharhinus plumbeus,China Sea,25,122,1989-1992,1989
Galeomorphii,1,Carcharhinus plumbeus,China Sea,25,122,1989-1992,1989
Galeomorphii,1,Carcharhinus plumbeus,China Sea,25,122,1989-1992,1989
Galeomorphii,1,Carcharhinus plumbeus,China Sea,25,122,1989-1992,1989
Galeomorphii,1,Carcharhinus plumbeus,China Sea,25,122,1989-1992,1989
Galeomorphii,1,Carcharhinus plumbeus,China Sea,25,122,1989-1992,1989
Galeomorphii,1,Carcharhinus plumbeus,China Sea,25,122,1989-1992,1989
Galeomorphii,1,Carcharhinus plumbeus,China Sea,25,122,1989-1992,1989
Galeomorphii,1,Carcharhinus plumbeus,China Sea,25,122,1989-1992,1989
Galeomorphii,1,Carcharhinus plumbeus,China Sea,25,122,1989-1992,1989
Galeomorphii,1,Carcharhinus plumbeus,China Sea,25,122,1989-1992,1989
Galeomorphii,1,Carcharhinus plumbeus,China Sea,25,122,1989-1992,1989
Galeomorphii,1,Carcharhinus plumbeus,China Sea,25,122,1989-1992,1989
Galeomorphii,1,Carcharhinus plumbeus,China Sea,25,122,1989-1992,1989
Galeomorphii,1,Carcharhinus plumbeus,China Sea,25,122,1989-1992,1989
Galeomorphii,1,Carcharhinus plumbeus,China Sea,25,122,1989-1992,1989
Galeomorphii,1,Carcharhinus plumbeus,China Sea,25,122,1989-1992,1989
Galeomorphii,1,Carcharhinus plumbeus,China Sea,25,122,1989-1992,1989
Galeomorphii,1,Carcharhinus plumbeus,China Sea,25,122,1989-1992,1989
Galeomorphii,1,Carcharhinus plumbeus,China Sea,25,122,1989-1992,1989
Galeomorphii,1,Carcharhinus plumbeus,China Sea,25,122,1989-1992,1989
Galeomorphii,1,Carcharhinus plumbeus,China Sea,25,122,1989-1992,1989
Galeomorphii,1,Carcharhinus plumbeus,China Sea,25,122,1989-1992,1989
Galeomorphii,1,Carcharhinus plumbeus,China Sea,25,122,1989-1992,1989
Galeomorphii,1,Carcharhinus plumbeus,China Sea,25,122,1989-1992,1989
Galeomorphii,1,Carcharhinus plumbeus,China Sea,25,122,1989-1992,1989
Galeomorphii,1,Eridacnis radcliffei,Western India coast,,,2010-2012,2010
Galeomorphii,1,Eridacnis radcliffei,Western India coast,,,2010-2012,2010
Galeomorphii,1,Eridacnis radcliffei,Western India coast,,,2010-2012,2010
Galeomorphii,1,Eridacnis radcliffei,Western India coast,,,2010-2012,2010
